pid,23342,377690,409248,14946,251707,4402,252666,1049487,357792,365473,252633,360256,383005,382772,377221,406126,1271588,760247,388118,782115,273816,1129555,321158,63434,361395,251710,251768,346955,251713,251725,370889,321153,251720,480574,481336,251703,481158,373123,379226,379227,377359,481184,4126,342726,481648,1030247,409059,286800,804334,862985,1444171,997236,1066095,770294,873831,997307,1271099,969937,1279580,793971,849452,315569,252833,29037,359143,315809,252871,359478,362443,315671,252869,347979,252841,252863,355483,315837,315715,357307,315662,252894,365630,315704,252923,366264,370830,365542,366258,315840,252867,371569,365629,366114,365470,481185,365471,365628,481755,370886,373546,482109,252920,365551,365625,365468,365564,373652,365627,379326,365472,368429,479993,375290,365466,365874,365554,365880,373694,365469,379225,375203,377371,373416,377556,252669,315623,482884,846522,790065,794740,482748,315622,586316,815263,1300944,691246,839612,797579,444890,446183,408109,446475,822262,825303,1236239,841152,252583,252925,252916,373002,315619,369539,372641,375202,379166
23342,1.0,0.004191860707565423,0.1770323509351659,0.05380284697854634,0.01908541440995524,0.0026144750531818307,0.14687076617195755,0.0,0.0,0.009218113605667268,0.02585741336588872,0.0,0.1346866915298045,0.01047476761970974,0.0,0.0,0.02145267365581657,0.0,0.0025439042888916177,0.0,0.013808643894742014,0.032678013118770693,0.0,0.013049067762653748,0.0,0.0,0.0,0.0,0.03308249794071113,0.0,0.0,0.005334691229532022,0.0,0.02231801019587061,0.0,0.01970146466259412,0.0,0.0,0.0417079805413869,0.009858695005751315,0.0027390433609731,0.03409396783028562,0.011971254201772438,0.04896429571534377,0.0,0.006786748064089012,0.002163477953328599,0.0,0.006954484733185876,0.01221371675249966,0.0,0.0163648230383487,0.0017391112520076444,0.0,0.0,0.0,0.02824866938584887,0.002207131769018201,0.005573145815071765,0.0,0.0,0.0165534162836892,0.04637415478034063,0.0,0.15764784477128851,0.05301556544319878,0.02047672475918502,0.003811105561049515,0.020905455049968245,0.0,0.15060949760587988,0.0026297620613132365,0.022908232478087123,0.008752880368617285,0.024649706418311927,0.0,0.0055839447141884805,0.015295678807042199,0.0,0.009399345893927774,0.0,0.019296218354101186,0.18953254628061575,0.0,0.1189556435199819,0.2550570449696033,0.2742928928648208,0.0,0.0023994255996086207,0.0,0.0,0.002432982077772953,0.17643482383594844,0.002125973999381717,0.0,0.002461557055119859,0.0,0.002447884235078443,0.012100754270617646,0.007244035666036423,0.0024232757228290764,0.01764288455358944,0.0,0.0,0.0,0.0,0.0,0.05265663002847237,0.01429486171402826,0.02260686445001564,0.0,0.002282136837787362,0.1443542195156157,0.0024232069384865704,0.0,0.00508292012588078,0.020978000343789525,0.0,0.024762329161024943,0.03078261264278418,0.0,0.01278702630432231,0.002032973985715713,0.0,0.0,0.0019500282655445457,0.0,0.0,0.004731241962400631,0.0,0.0,0.02408274693305397,0.0,0.0,0.0,0.0,0.0,0.013813319434024744,0.005847937247565117,0.029813718562847893,0.0,0.0,0.0,0.0,0.0585228901222458,0.01893077421564739,0.0,0.0,0.08737181958938012,0.01924630049781979,0.0,0.002205437841813919,0.002341559368978532,0.058711345547511604
377690,0.004191860707565423,1.0000000000000002,0.0,0.04547884204236065,0.025950865695928933,0.003948272638277588,0.0,0.0,0.0055231550244125805,0.010179944425417498,0.010049192899277578,0.0,0.004124729848351716,0.024954883933700808,0.02012997723092902,0.024327234002559876,0.0,0.0026342602359844345,0.09781013241230797,0.0,0.0,0.030324446594129723,0.0,0.0,0.0,0.0035123962956971106,0.11515760003716677,0.00917688497154983,0.02680572949646012,0.0,0.0,0.0,0.01961213435621365,0.007750112788795485,0.0,0.002992221248055157,0.0,0.0,0.007276057263369202,0.003071716109561152,0.031268819471049925,0.05528079249255148,0.0,0.0,0.0,0.0,0.0,0.009832418356713597,0.0,0.0,0.0,0.0,0.0,0.009815653232266831,0.0,0.0,0.02850788124195366,0.0,0.0,0.0032240091807533397,0.0,0.0,0.004632149459525671,0.0,0.0,0.0,0.022485507986444327,0.006969883470771296,0.004076151428487217,0.0,0.0,0.030021268125454588,0.024204897950928672,0.0,0.0,0.0,0.011235910563103876,0.019969913641074637,0.048339998518783504,0.004190205038324119,0.0,0.02080624046791539,0.006773509912659498,0.004375529981642009,0.0,0.011915352487242094,0.004171337575768533,0.12302991636598964,0.0,0.008405249845181857,0.002938299114794657,0.020767266409504777,0.0067267189687609755,0.03523686434151142,0.0030661275100279895,0.0486571817688341,0.0,0.0,0.014832436793416809,0.027084665109065972,0.0,0.0,0.07285103876537544,0.0,0.0036293186415606786,0.0038948490423884696,0.0,0.0,0.040595302004634286,0.0,0.006833893580392729,0.0,0.003604757450980963,0.041494863524329004,0.0,0.004526898278819043,0.003658703395768334,0.0,0.0037814428923167655,0.0,0.0,0.06345037488586401,0.0,0.07262275318144831,0.0,0.0,0.0,0.0,0.008762361630554327,0.0,0.0821032483102035,0.025214169902101707,0.0,0.0,0.0,0.0,0.0,0.012302277120640106,0.006410490460873106,0.003665572309773171,0.0,0.0,0.0040395987297800915,0.0,0.0,0.044968955839756644,0.0,0.003975799482607112,0.019620089325712447,0.0039977685521338764,0.0,0.029035245161156922,0.0,0.0313663060245112
409248,0.1770323509351659,0.0,1.0000000000000004,0.18740120607434055,0.0,0.03087210862020747,0.0602041055614251,0.013829452888656951,0.028016335276225428,0.011296182499598186,0.00764400996808892,0.0,0.12142499485727731,0.0,0.0,0.0,0.0,0.019436959227496355,0.014880544285400069,0.0,0.01766127147133922,0.008391534275467946,0.050694175310602954,0.06518902459267342,0.0,0.020140738531651072,0.0,0.0,0.0,0.0,0.0,0.0,0.008905649844997096,0.040237875786743836,0.0,0.0019549561674186634,0.0,0.0,0.0179330346349978,0.0,0.0027024947644510855,0.049427794603592194,0.001823019461488038,0.0,0.0252972295150281,0.0,0.0021346094498477385,0.0,0.0,0.0,0.03801787312610373,0.0,0.005086282831651859,0.0,0.0,0.01772014524828033,0.13444022431443192,0.01750734704352018,0.0,0.0,0.0,0.034269675444050726,0.022877679171751104,0.0,0.13805847857618947,0.0,0.0,0.0,0.0,0.0,0.06994588746142391,0.0025946716666530763,0.04360967054319384,0.02296282816175003,0.007121687784831936,0.0,0.014156854479904862,0.0,0.0,0.03469988929418872,0.0,0.0,0.0017562583479879463,0.018901083877487113,0.05980683281672422,0.12435684034743412,0.10633766288361372,0.0,0.04392322299335747,0.13951248651256562,0.0,0.0024005174291394887,0.0,0.13096721223909336,0.0,0.0876924574356334,0.0,0.0024152207385762566,0.0,0.0,0.14237212741368324,0.05576803277369343,0.0,0.0,0.0,0.031692364622267225,0.0,0.02289460227875199,0.0,0.0,0.0,0.018941944002087357,0.11521184645256465,0.0023908727250359927,0.0,0.0,0.02125782612033384,0.0,0.0,0.014340531124334555,0.0,0.09054868945192769,0.10264095442586747,0.0,0.0,0.046130992092004296,0.0,0.0,0.0,0.0,0.0,0.015321311056363411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024065610613631168,0.07576588636120596,0.0021031686137166646,0.0,0.03475911603425434,0.0,0.07932553140423038,0.0,0.10854496161162693,0.0021760094439348134,0.0023103146249819516,0.0
14946,0.05380284697854634,0.04547884204236065,0.18740120607434055,1.0,0.13774938427448302,0.03588563636640655,0.0031370851931766695,0.0,0.046844152568612615,0.02655307645884424,0.026660918673836288,0.0,0.0,0.0,0.0,0.008166762212057248,0.0,0.0,0.0026229547557775094,0.0,0.002677708982815514,0.11935428436390778,0.0,0.10899800361861084,0.0,0.03367591868526174,0.0,0.0,0.008866703122130757,0.0,0.007876975216152321,0.0,0.007022819052436059,0.05897735198776893,0.0,0.017689706166254787,0.0,0.0,0.0,0.0,0.03291837546727524,0.0021543158514614616,0.00190508949840158,0.08842472241230513,0.0,0.0,0.002230706875051308,0.0,0.0,0.0,0.0,0.0,0.0017931532051731114,0.0,0.0,0.0,0.42867345772619536,0.0022757172097446644,0.0,0.0,0.0,0.04201947380739254,0.0,0.0,0.06677789920498749,0.0,0.14779119630038012,0.1580340472605843,0.01309622178833307,0.0,0.0,0.10083760363454215,0.23825733161220367,0.0024133594456839077,0.0025107288957948513,0.0,0.0,0.1103968869877562,0.012946107691699973,0.0,0.0,0.14575371608238447,0.0018353228837726797,0.0,0.002346395401025712,0.002486107325220879,0.0,0.009248751801247155,0.07195655387149118,0.23326906031735728,0.0,0.002508585696200263,0.0,0.217665883023932,0.0062057549610688755,0.17425933632608576,0.0,0.0508502668660163,0.0,0.0,0.0024985777214614024,0.0932458228367635,0.0,0.0,0.0,0.0,0.0,0.002391657345191017,0.007974403846337297,0.023309360686766135,0.0,0.002353053020959955,0.0,0.06408660107877834,0.0,0.03668608407534691,0.024066526628005312,0.0,0.0,0.07022060805045853,0.0,0.0022064592991920327,0.0020961475663568777,0.0,0.0,0.0020106243522389653,0.0,0.0,0.03414783945347992,0.0,0.0,0.17381773800709205,0.0,0.0,0.0,0.0,0.0,0.09969792669689909,0.0,0.030740163941429546,0.0,0.0,0.027947376475739104,0.1266828336114441,0.0021978506121316673,0.008334520867876434,0.0,0.02073336097213779,0.0,0.0,0.1814904302135515,0.011989997939440158,0.13286175571609016,0.03059126999163726
251707,0.01908541440995524,0.025950865695928933,0.0,0.13774938427448302,0.9999999999999998,0.0,0.08481482262886117,0.0,0.006286689244056623,0.022775702496750518,0.0,0.0,0.07204850411700167,0.02357349376752241,0.0047550258279840975,0.003602144966570279,0.0,0.0029984266996689523,0.07091469586438766,0.0,0.036197520699020436,0.06350459413617889,0.0,0.0,0.01082416430129458,0.0,0.004823795882830977,0.003772005818418321,0.0,0.0,0.0,0.0,0.022323362926666156,0.0,0.0,0.0,0.0,0.0,0.004090415161169932,0.0034963575241720433,0.0,0.0,0.0,0.0,0.03222684542350545,0.007444613743516799,0.0,0.011191675492177675,0.0,0.008735888634495974,0.0,0.0,0.0,0.01117259271665012,0.0,0.0,0.11454607119747395,0.0,0.0,0.003669703955401375,0.0,0.02616329951330932,0.005272508929289001,0.0,0.0,0.0,0.08303146389371792,0.01952371067330958,0.0,0.0,0.0,0.03062617067485458,0.09289103117040146,0.06556973609078037,0.0,0.0,0.003960659520276082,0.062022741309112464,0.0,0.004769469049553935,0.0,0.08236599951152629,0.0,0.0,0.0,0.027521726914257257,0.028663014934181462,0.004079382242663332,0.0,0.0,0.0,0.12537207204521592,0.19365882931263212,0.0,0.0,0.0,0.0,0.05168316742302463,0.060794899809738984,0.030828914283127562,0.15695060256003537,0.0,0.0,0.0,0.1691902166931732,0.039860348552313234,0.0,0.0,0.04055704920919821,0.0,0.0,0.0,0.0041030877812315665,0.0,0.0,0.02061083029000579,0.0,0.0,0.023692285696255984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0191848037610262,0.0,0.005282536188199265,0.1941798050215261,0.0,0.0,0.0,0.0,0.0,0.05601189386130451,0.0,0.004172309832207486,0.0,0.0,0.0,0.1111827766082425,0.0,0.01589571362419825,0.0,0.004525423554717322,0.022332417610259836,0.03182283671646652,0.08758760469268838,0.15369874024249192,0.06527406366057455,0.014361193536848177
4402,0.0026144750531818307,0.003948272638277588,0.03087210862020747,0.03588563636640655,0.0,1.0000000000000004,0.02203091585672437,0.007521203469398912,0.0,0.0,0.0719493526722079,0.0,0.0,0.0,0.008387668681547984,0.0,0.03535514905624027,0.0,0.0652043142205084,0.0,0.03942760676762411,0.04082585400846268,0.0,0.0,0.011731462381276366,0.003986065676446974,0.02978141673820132,0.006653662086032718,0.0,0.0,0.0,0.0,0.018245595716867083,0.0,0.0,0.005398365860485616,0.0,0.0,0.0,0.0,0.002768390165644365,0.0021117754435696794,0.001867470462976772,0.0,0.0,0.0,0.0021866580043681584,0.0,0.0,0.10113669601184341,0.0,0.0,0.012592838558324628,0.0,0.0,0.0,0.003801020807592421,0.007465263605401137,0.0,0.0,0.0,0.0,0.047358305409858574,0.0,0.0,0.0,0.004821706738866491,0.0,0.0,0.024394750861379058,0.010702919918373787,0.011141123588790913,0.0043154080631207,0.002365703808215877,0.05615078975312515,0.0,0.004834014510611812,0.0072034252007388,0.016787561942417976,0.0,0.020802667442052586,0.0,0.0017990815016021655,0.03559220165939912,0.0023000620755909474,0.0024370151646605333,0.0,0.0,0.002425133653521988,0.0,0.021792307316910134,0.03660286717082411,0.0,0.06265285361052746,0.015646039487756457,0.0024879308011923245,0.010958220041943717,0.024476890245520532,0.003785011796939825,0.0,0.07859635182108138,0.0,0.0,0.06107335192504196,0.0,0.010821708358809785,0.0,0.08160902239719503,0.0,0.0,0.007755488374323191,0.0023065882301843963,0.06510204046225687,0.06834862119300217,0.0,0.030635660880079574,0.02169498120033795,0.06166326144257723,0.0,0.05264900589720835,0.0,0.007238069929130305,0.08736773142383951,0.03055468007567767,0.0,0.0019709213625388375,0.0,0.0,0.0,0.008946786910495717,0.0,0.0052316310853649205,0.0,0.0,0.05334151404572677,0.0,0.0,0.0,0.023984675936442584,0.07720012772469913,0.0,0.0,0.0,0.0,0.0021544505408459935,0.0,0.0,0.0,0.01612886203193997,0.0,0.0,0.05344525417004645,0.10968677299014369,0.03178824883695937
252666,0.14687076617195755,0.0,0.0602041055614251,0.0031370851931766695,0.08481482262886117,0.02203091585672437,1.0,0.004376320508091342,0.0,0.0,0.06997531892175989,0.0,0.0968789529342696,0.0,0.06346292873747725,0.0,0.0,0.0,0.17540818005458295,0.045705400977927815,0.03988321392187656,0.02154084296718906,0.0,0.019796777458218087,0.0,0.03243829734581231,0.0,0.0,0.014035097685680977,0.07172420380443195,0.0,0.0,0.01061646251732775,0.0,0.0,0.06485740429845648,0.0,0.0,0.08303630193341013,0.0,0.003221655338962947,0.002457533882650372,0.002173229143083728,0.0,0.011455926309370321,0.0,0.002544676874554292,0.0,0.0,0.01775365952372895,0.0,0.0,0.06823462281896751,0.0,0.06276158340939822,0.033254897972565575,0.0,0.0025960223736385215,0.0,0.0,0.0,0.0,0.013636288627875227,0.0,0.04635624138157004,0.0,0.0,0.0,0.0,0.0,0.08321503037030373,0.029799943261315014,0.0,0.01356805880647171,0.08230100022322459,0.0,0.028427554536733127,0.12805676532372873,0.0,0.023569964823217784,0.0,0.0,0.039332031463117804,0.0,0.03698631229964704,0.09456358163588272,0.05991791630409643,0.10285737133600736,0.002822197853296197,0.0,0.0,0.03658694657080694,0.06294522933716178,0.002500564826097247,0.0,0.03007013554965204,0.014194965087711231,0.0028791947683157347,0.023774476851091134,0.0,0.19930858251262767,0.0,0.0,0.01184546966075725,0.013062448978828073,0.0,0.0,0.06426898065388538,0.0,0.0,0.02771416465689584,0.002684243131181989,0.04244725992938378,0.0028501693992948754,0.0,0.0,0.0148179631629125,0.0,0.08737615229110353,0.07442846082755783,0.0,0.019399707592740054,0.05470486852306798,0.0,0.0,0.07418255870776493,0.0,0.0,0.0,0.0,0.0,0.030577934177799384,0.0,0.0,0.0,0.0,0.0,0.0,0.01375665571708594,0.0,0.0,0.0,0.011719370772483882,0.05719983736948771,0.01560438425915235,0.0,0.0,0.12361249128971283,0.023103330606046996,0.0,0.0,0.053545911014934354,0.024392805794117074,0.0
1049487,0.0,0.0,0.013829452888656951,0.0,0.0,0.007521203469398912,0.004376320508091342,1.0000000000000002,0.012376395550074774,0.0036583503080562484,0.003759420828972507,0.0,0.02839200389820109,0.0,0.0,0.0,0.0,0.0,0.009181462908903286,0.0,0.011206434012392468,0.006228206855382094,0.0,0.0,0.0,0.0064293093733109674,0.0,0.0,0.0,0.0,0.0,0.0021946199539877886,0.02157318491665752,0.011476024004704028,0.021344866170693085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018775634242271664,0.01259462779267335,0.0,0.0,0.029666832239236603,0.00253618492727318,0.00329441617579134,0.0,0.0025014982580063043,0.0,0.0,0.012472881854995562,0.04333150821836009,0.0,0.0,0.0,0.0,0.008821549997140016,0.0,0.002689161577617937,0.0,0.009586846364812045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003502536169825257,0.0,0.0,0.0034408635831841045,0.011609003127346341,0.025754299665422545,0.0,0.0,0.0,0.002818946275254558,0.005784736233172352,0.0,0.004314440179679798,0.0,0.0,0.00585049914884424,0.0,0.0,0.0,0.0,0.0,0.0,0.011441464785324096,0.0,0.0,0.0,0.03428519585214158,0.005934074616637666,0.0032683528727165813,0.04544038512695048,0.0,0.0,0.0,0.0033364280673194,0.014970620779195006,0.005270196074158929,0.006254592641846005,0.012387530350200217,0.0,0.09239620999063691,0.0,0.0,0.014003426635490777,0.0,0.0,0.0,0.03320536301930244,0.0,0.029241837622344568,0.0,0.0023811079962076207,0.0,0.0,0.0,0.0,0.0,0.0,0.011214860640994417,0.005566764883943176,0.012380402740766419,0.0,0.0,0.02653066024933893,0.0017111716902134244,0.002064987359594284,0.0,0.004742834873261691,0.0022369642170025896,0.0023927962311842254,0.0,0.0,0.006931480236350665,0.0,0.0,0.0,0.0,0.0,0.006972332020922552,0.029761003586540196,0.0
357792,0.0,0.0055231550244125805,0.028016335276225428,0.046844152568612615,0.006286689244056623,0.0,0.0,0.012376395550074774,0.9999999999999998,0.0048473810913825435,0.0,0.0,0.002896268122518043,0.014542278167345594,0.016146411991340346,0.002222131119789221,0.0,0.0018497027025775787,0.0,0.0,0.014022636410852227,0.0,0.0,0.01652719784140868,0.0,0.005106227197976688,0.002975756680041627,0.002326916765127872,0.0,0.0,0.021543834066836527,0.0,0.013771083595484726,0.03555584773913878,0.0,0.0,0.0,0.0,0.048059367730622124,0.13004592693395153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006904044846765094,0.020370581592530867,0.0,0.0,0.0,0.0,0.06019690238185552,0.0,0.0,0.03408426800326291,0.0,0.0,0.0022638076577676494,0.0,0.03793202457358557,0.015032898465133202,0.038099817564823196,0.020137171500598943,0.029116766274792035,0.0,0.0583028854758948,0.0,0.0,0.0,0.02519068224374033,0.011056242325598799,0.0,0.0,0.0,0.09692516461058995,0.0,0.0,0.0029422429408709743,0.0,0.002542451020909856,0.0,0.0,0.0,0.0,0.0,0.0025165345412427264,0.010535533678378244,0.035370224978012246,0.0,0.014582184507846981,0.0023328298284028713,0.03267196422228558,0.0,0.021616687977068356,0.030188730919290436,0.0,0.002647386444524873,0.08789893851750147,0.0,0.014138719157650703,0.0,0.0,0.002548404446951399,0.011842265393564531,0.017866093232029444,0.0,0.0761571830053515,0.0,0.0,0.0,0.0025311582766705627,0.0,0.044589142222595544,0.0,0.0,0.00992805253078259,0.1689355581026935,0.06961338642618342,0.04035434149186286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003258749485139938,0.05036250634042012,0.0,0.042290017064168725,0.0,0.0,0.0,0.0,0.0,0.12864621401598808,0.0,0.0,0.0,0.019208721120549988,0.0,0.00980592403787125,0.0,0.0027916934505662744,0.01377666934907879,0.002807119507081752,0.027519111789948297,0.0,0.0,0.008859292274938913
