pid,250993,252200,252203,252219,252238,252242,252253,252259,252268,252272,252300,252304,252309,252321,252329,252337,252342,254068,254074,254080,254084,254100,254122,254134,254177,320198,320231,320256,320266,320272,342226,343888,351482,352823,359108,365508,365510,365515,365521,365525,365526,365590,365591,365592,365593,365595,365599,365602,365605,365609,365619,365621,365623,365624,365660,365662,365663,366232,368899,370855,370858,370859,370861,370864,370868,372254,372422,372650,373450,373553,373692,373693,375266,375278,375279,375280,375281,375784,377296,377364,377370,377554,377555,377697,379338,382767,382994,419255,466866,466883,466884,479822,481312,590858,630414,727385,769182,806095,854656,855519,864081,872697,997081,997175,997212,997365,1097398,1104466,1111837,1197173,1199388,1269503,1269804
250993,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05698206029373811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36509749617050175,0.0,0.0,0.0,0.0,0.0,0.0,0.05492740530732569,0.17636406289392706,0.0,0.0,0.0,0.0,0.0,0.0,0.18233984323964086,0.0,0.0,0.0,0.0,0.03697763119245119,0.0,0.0,0.0,0.0,0.0,0.0,0.11922909734928412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06453742373646418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252200,0.0,0.9999999999999997,0.46680092638093934,0.0,0.0,0.453347658345587,0.47652251255344086,0.0,0.36759170014115217,0.0,0.0,0.46688068816506556,0.0,0.0,0.0,0.0,0.008069337387004053,0.0,0.0,0.4478985060733877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010759242921627096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252203,0.0,0.46680092638093934,0.9999999999999999,0.09897704895158178,0.0,0.4787572280463684,0.5089484406686494,0.0451715590019098,0.3836671795862907,0.08820524410414109,0.0,0.745812678537277,0.03378169328149081,0.0,0.0,0.0,0.03027188046103311,0.07152126145664121,0.0,0.5077891277325411,0.0,0.0,0.0,0.0,0.018296997990385498,0.0,0.0,0.0,0.02640868106800169,0.018583196618167364,0.0,0.0,0.04140407501338971,0.0,0.006812608212927453,0.0,0.0,0.0,0.0,0.0,0.016495918552608874,0.0,0.0,0.0,0.0,0.0,0.0,0.021632210292141907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035715483720211556,0.06214964372301413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031095569432270074,0.03915607279592312,0.0,0.0,0.0,0.0,0.026581234577558253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07076774546839437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252219,0.0,0.0,0.09897704895158178,1.0,0.0,0.0,0.0,0.0,0.026951633303950662,0.2715291279498392,0.0,0.0,0.0,0.0,0.0,0.0,0.12514501295914124,0.0,0.0,0.0,0.0,0.0,0.046379251410493115,0.0,0.0,0.0,0.0,0.032724815489777154,0.12155835022717387,0.0,0.0,0.0,0.19058168934487593,0.0,0.0,0.0,0.0933564452510185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11712808312480201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1429855346790014,0.0881117595918368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252238,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.21939175482880838,0.08633212114144505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11486349252492786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020091239767058126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11908295993469606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0480154215871495,0.0,0.0,0.0,0.041256092313424565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17041630875268765,0.0,0.023512473386057463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252242,0.0,0.453347658345587,0.4787572280463684,0.0,0.0,1.0000000000000002,0.508965191811983,0.0,0.39769244454134006,0.031056490384579485,0.0,0.49875061931964065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4862162819780763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019839242884650443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252253,0.0,0.47652251255344086,0.5089484406686494,0.0,0.0,0.508965191811983,1.0,0.0,0.4076022207170094,0.0,0.004827588561595658,0.5464527471282827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5178292692792824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014104744344622284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008467965820882438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035543362514234796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252259,0.0,0.0,0.0451715590019098,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.1254632791474838,0.0,0.2487235533642955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33324214901291277,0.0,0.0,0.0,0.1368219957840423,0.0,0.0,0.043744558332440786,0.0,0.0,0.0,0.0,0.08161408001646223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3784124380723803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08838826194077547,0.0,0.0,0.0,0.0,0.019259056396357086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4509721875219104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252268,0.0,0.36759170014115217,0.3836671795862907,0.026951633303950662,0.0,0.39769244454134006,0.4076022207170094,0.0,0.9999999999999998,0.0,0.0,0.4086512292879693,0.0,0.0,0.0,0.0,0.0,0.06773117929730171,0.0,0.3787611275258625,0.0,0.0,0.021066710147574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03493811298075073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009373176624620878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07293900668978363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030676291227688723,0.03649385275563702,0.045953683473006095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06494789637111106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
