pid,10175,11289,13271,13873,15210,21658,23545,50405,55372,56257,78271,133000,133365,228627,254867,254875,254878,254884,254894,254906,254914,254918,254919,254926,254943,254946,254968,254973,254974,254992,255017,255030,255041,255064,255079,255083,255085,255142,255212,255233,255246,255258,255262,255418,257666,273653,315168,315675,315677,315711,315815,315817,315824,315827,318642,332856,332885,334508,337350,338063,343679,346605,349703,349712,355003,357116,359127,360229,360337,361926,363483,365759,365905,366717,368680,369624,371274,371452,371453,372155,372783,372793,372839,373190,373424,373528,373638,373653,373735,373785,373903,373904,373905,373907,373909,373910,373911,373912,373999,375261,375758,377212,377214,377333,377366,377373,377425,377617,377681,379133,379170,379310,379335,379341,379395,379402,379412,382725,382776,388516,402959,403014,409234,415274,424119,430927,431685,437342,439344,442857,446176,451652,466856,466937,466969,479592,479593,479624,479762,479853,479951,480469,480488,480676,481367,481376,481975,482115,482357,482589,482705,482931,483029,483032,630656,637766,694990,695124,702959,709241,745064,781064,784700,786089,802034,810043,816785,834857,839929,842172,843843,851377,856053,874502,992377,997054,998733,999015,999122,999310,999501,1016329,1040497,1043230,1094354,1139260,1142485,1210596,1210597,1241120,1269941,1270112,1271448,1295517
10175,1.0,0.0,0.0,0.0,0.0,0.0004818597858080033,0.0,0.0,0.010520752374548796,0.03648266049864439,0.0,0.0,0.0,0.0,0.0,0.033938527940805485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03729036991763268,0.0,0.0,0.0032627828410013173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01443094846733405,0.0,0.0,0.00299762464740086,0.0,0.0,0.0,0.0,0.0,0.007197184066487994,0.0,0.0,0.0,0.0,0.0,0.04338728989377583,0.0,0.021536153389958877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005884511671038693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027321667952765742,0.0,0.0,0.0,0.05944079489806542,0.0,0.0,0.05573408130440103,0.0,0.039147565841711696,0.04010255951246652,0.07162206661692705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028820892310034804,0.0,0.027119172531188937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04346991362652357,0.0,0.0,0.025864885655935244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042635311234399266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11289,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.06933268403726092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06038652541324443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024624966515684125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14195191721552844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13271,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19375756461891294,0.0,0.0,0.0,0.0,0.2999026842721771,0.0,0.017691309475180588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18432968225043173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0975855535326482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0512507923408176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17468071618133107,0.0,0.0,0.0,0.046787969941677984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13873,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022864631618912824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011883008767884774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03180848142832185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0731722142708358,0.02209720714618336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03802551814154398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030445051691882264,0.0343663513324599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0898856176571119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04939100507348762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03717510316335067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02048861393427758,0.0,0.0,0.0760477393670789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15210,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6952451138385739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3974910371965993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023770055328587947,0.0,0.0,0.004404756169917643,0.0,0.0023482573988853634,0.0,0.0,0.0,0.027067457141719205,0.0,0.07621470543043507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013798110353692977,0.06957545229190677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024341337130264713,0.03334977429229991,0.07243024161366159,0.0,0.0,0.7590687178287656,0.0,0.3546392771999034,0.0,0.0,0.0,0.003611925706309904,0.0,0.7205649727313503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04498147566255423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012989337670857533,0.03300529617962793,0.0,0.010970810908193932,0.010278632090184911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21658,0.0004818597858080033,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.021780731517185785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0644039345359206,0.0,0.0,0.0,0.0,0.09469185117482569,0.08010665500544997,0.0047055092417688455,0.0,0.0,0.14876184505246276,0.0,0.0,0.15770741655854784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005608882268998874,0.0,0.0,0.0,0.0,0.0,0.02284693756150856,0.0,0.0,0.0,0.0,0.006775611951330429,0.0,0.06938019110199943,0.0,0.0,0.0,0.012229443251632284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041216957655097586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01654138385276893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23545,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032203566232131414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0827232792209108,0.004758118011098987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05500955521040504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08041355148620832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09661411482411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50405,0.0,0.06933268403726092,0.0,0.0,0.6952451138385739,0.021780731517185785,0.0,1.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38458759631639083,0.0,0.0,0.0,0.01777254166403951,0.0,0.0,0.0,0.01578127749724738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0405728740177145,0.04908265496089291,0.06416112948003644,0.0,0.0,0.0,0.0048347055490177435,0.04557015728218936,0.0,0.0,0.022896638116124773,0.02748711987361753,0.0,0.0,0.08538073692031167,0.0,0.0,0.0,0.0,0.07247310317169679,0.0,0.0,0.0,0.0,0.0,0.7100389339772564,0.0,0.34567718676604287,0.0,0.0,0.01776075833808116,0.0,0.037699735665087684,0.6856006374297074,0.04370779166195769,0.0,0.0,0.0,0.028346164502435864,0.0,0.0,0.0,0.0,0.0,0.0398504063882993,0.0,0.0,0.0,0.0,0.0,0.04843631757108861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041740666704613245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03228444551924616,0.0,0.0,0.0,0.0,0.12116989995335148,0.0,0.0,0.12116989995335148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12116989995335148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018763636223494473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12116989995335148,0.0,0.0,0.0,0.0,0.12116989995335148,0.0,0.0,0.0,0.0,0.0,0.0,0.12116989995335148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55372,0.010520752374548796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0027936484371499336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18587656901211705,0.0,0.0,0.26314922874108876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24091944610103852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007173902527011705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1099875418911098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029514700066309886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0353099595289706,0.0,0.0,0.0,0.0,0.0,0.32117351518432674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
