pid,253895,253914,594172,1270212,483142,1048272,1235380,356594,253892,253883,253885,252313,320296,252215,341704,320299,319889,253899,347693,253897,252197,253903,253919,341486,252232,358588,377297,373266,373822,370865,382547,375289,372858,379132,483000,379294,377295,372163,377325,320061,972696,996991,436443,873064,997651,997547,797362,997594,1036742,1262010,996641,320055,320051,320005,320053,342038,370854,382992,481717,997716,424379,640930,563615,811015,997231
253895,1.0000000000000002,0.0,0.0,0.0,0.008830972725379267,0.021077609559041678,0.0,0.0033458072839190733,0.0,0.18505195783053577,0.057889128707236726,0.0,0.003844816157542836,0.0,0.0036355466900817274,0.0,0.008108057453950112,0.0066297985805590905,0.0,0.03989159963201081,0.0,0.0,0.004275187680005848,0.0,0.012808368995239277,0.0209042467236458,0.011439709288635254,0.0,0.0,0.0,0.0,0.009228630692103192,0.0,0.0,0.014582862665347099,0.006108880631002346,0.008952836890707102,0.0,0.0,0.0,0.006810208539251644,0.0,0.007182997176523468,0.2247781964598218,0.007798910715922242,0.005600273174126215,0.004100550839392839,0.0,0.0,0.0,0.01935205871491091,0.0,0.013305293403529548,0.014189281207688897,0.004206213051198964,0.0,0.0,0.03440872519856474,0.01653675900097253,0.007763730149235472,0.004099696204497696,0.0,0.0,0.0,0.007285646426732168
253914,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00417916477558203,0.0,0.0,0.01439456955420411,0.0,0.0,0.0,0.02151172092382035,0.03511454129514962,0.0,0.09463192856105675,0.004976516729947043,0.01640455815146554,0.0,0.0,0.025560402515546417,0.13902839700733355,0.0,0.0,0.005157842883431788,0.0,0.0,0.0,0.004881989991077676,0.0,0.0284155819718011,0.05794494909584042,0.013822505592930679,0.004396729803985407,0.05591383095344988,0.0,0.0,0.0,0.016803306415836914,0.0,0.0,0.0,0.019319315688463904,0.035350077323373634,0.0,0.004650612796559959,0.0,0.12303982762122968,0.0,0.030086582319057507,0.017896237915860896,0.005106208432553661,0.005253876248835766,0.029689789088861822,0.019196185184036096,0.01452344313308425,0.0,0.0,0.020483314805095663,0.022825258821713275,0.033224576710860175,0.0,0.0
594172,0.0,0.0,1.0,0.0,0.016438567404072017,0.0,0.0,0.0,0.0,0.0,0.057883402523407776,0.00324367917086045,0.024742877973743613,0.003386609648094235,0.0,0.0,0.0,0.0029658854801033305,0.0,0.032311277605587004,0.0031599098664676036,0.09259465274680628,0.0,0.0,0.0,0.0,0.0,0.0,0.0025556585362615453,0.0,0.0,0.014749736349437112,0.0,0.0,0.0,0.0,0.0,0.0030028387823329205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00286695239368499,0.028417305586334995,0.0,0.023280803122191204,0.0,0.09798279702531422,0.0,0.0,0.0,0.0,0.024674412831136642,0.021677895289799843,0.0,0.06883864983439118,0.003011959780965543,0.0,0.0
1270212,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0994407848669217,0.0,0.07184696773846788,0.027716702289863598,0.0,0.0,0.0,0.03354850434653433,0.14280252516024786,0.19374537411288684,0.0,0.0,0.0,0.0,0.14052917892128697,0.0,0.0,0.0,0.10790023944212855,0.018605418230753627,0.0,0.008326706347070162,0.0,0.0,0.012883874066534675,0.1228845281660412,0.05662690118144183,0.0,0.0,0.14588278625149023,0.08404002793268317,0.027652086238949422,0.04053388035089839,0.0,0.0,0.007504425859959346,0.0,0.0,0.0,0.0,0.0,0.05273701264240938,0.0,0.0,0.06276940022553841,0.08912201734545977,0.0,0.009839919262085628,0.024906424893247757,0.0,0.02174694578334385,0.03549931440764564,0.01873103474982268,0.0
483142,0.008830972725379267,0.0,0.016438567404072017,0.0,1.0,0.002610117984379931,0.0,0.0,0.0,0.048550302573155756,0.0,0.0,0.05310416375333983,0.019569222671169017,0.08010060957612772,0.008778570699233068,0.08132664210012232,0.0,0.0,0.017985866895917937,0.0,0.0,0.004615421674945339,0.04218673756361666,0.3740104834722777,0.05941750023787669,0.0,0.0,0.0,0.0,0.014645862155873332,0.0,0.0,0.020811813455696517,0.01751067311028499,0.0,0.0,0.0,0.0,0.0,0.0,0.05152680734829004,0.033471972777774084,0.022692581477828287,0.0,0.0,0.0,0.0,0.0,0.015420694440820665,0.0028209004569419013,0.0,0.021546260946632936,0.0,0.05470816745326482,0.0,0.0,0.0,0.0,0.008381594234281427,0.0,0.0,0.0,0.0,0.007865462981003374
1048272,0.021077609559041678,0.0,0.0,0.0,0.002610117984379931,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027005861982445853,0.0,0.0025535960139595076,0.006608198684818309,0.10104087365766574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024596193877128537,0.04559288644226095,0.0,0.03889116510659583,0.0,0.0,0.0,0.0,0.0,0.039256735250464386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021230356717457733,0.002334042895234235,0.0,0.0,0.0,0.0,0.0,0.0,0.0018353294190425848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002294679455883145,0.0,0.0,0.0,0.0,0.005117414039868475
1235380,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0047010217379753454,0.0,0.0,0.0,0.0,0.0,0.0,0.0059808105552643,0.0,0.0,0.0,0.0,0.0,0.09384527247924268,0.01182188632470091,0.0,0.2268875201006721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00723171533475498,0.03607065734416522,0.11787806410412283,0.0,0.0,0.16798334661182113,0.0,0.003913165255637454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30312447196058745,0.0
356594,0.0033458072839190733,0.00417916477558203,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.00373054520382255,0.0,0.004426017252727558,0.0,0.0,0.0,0.0,0.01079695818681531,0.0,0.0,0.0015301707232224901,0.0,0.0,0.0,0.0,0.0014861202985265128,0.003403806718980449,0.0,0.00158592457405298,0.003924927573688034,0.0,0.010897448133576994,0.0015011058056850497,0.0,0.008737173805711597,0.017816812336128935,0.0017947303332198055,0.0013518988459323073,0.023984471436104774,0.0,0.006166647949014653,0.0,0.0,0.0,0.0,0.0,0.009350096375196328,0.010869380395804113,0.006721347067234429,0.0014299623476631304,0.0,0.009892380962041916,0.012699336001511768,0.009250970091069122,0.00916085167701094,0.0015700481027516927,0.004806549871252159,0.0,0.0,0.0016453493867839956,0.0,0.0,0.00940846083218512,0.007018270950197968,0.0,0.0,0.0
253892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00373054520382255,1.0,0.0,0.0,0.0,0.0,0.0,0.006881928285874647,0.0,0.0,0.0,0.09418171663514215,0.0,0.0628129572763374,0.0,0.00587937799725953,0.0,0.0,0.007264506877626314,0.0,0.004970367230598979,0.0,0.005054668328781643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09673303589217644,0.0,0.0,0.0,0.0,0.0,0.0,0.05840335898424169,0.0,0.004572077519363033,0.0,0.19640757249107593,0.0669519986953557,0.0,0.0,0.0,0.0,0.0,0.0,0.0216702624263934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
