pid,372172,251185,344211,255440,1271321,255430,345288,251097,240208,255448,251068,251161,255457,255451,251299,251136,364480,368162,373600,367229,373254,382878,479879,373603,438858,479871,366343,377700,373080,255415,377590,630615,992321,624025,575895,409228,996706,403412,774721,693833,608492,796209,517713,408848,1025259
372172,1.0000000000000002,0.06196164045009189,0.0,0.18778626556296454,0.039280834636761144,0.021781627283453387,0.0,0.0,0.0,0.0032848694765139934,0.007926324026176946,0.0300385636484317,0.020950608082479,0.0,0.006802321670322623,0.0772176330602738,0.05409812896704192,0.0,0.0,0.0,0.0,0.018016829034745267,0.023599647463006742,0.0,0.003132929649885262,0.01550865452880941,0.025188760921816294,0.0,0.0,0.0,0.0,0.0030618166808221844,0.0,0.009705175317472798,0.05244009441770887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17475860201944135,0.0,0.0
251185,0.06196164045009189,1.0000000000000002,0.0,0.02703251065659961,0.0,0.003653608000600714,0.0,0.0,0.0,0.002765238657125778,0.021624780559280573,0.007419457495243627,0.0,0.0,0.0,0.015051592425390031,0.0028116503340508067,0.0,0.0,0.0,0.0,0.015166761565995357,0.0,0.0,0.0026373340675660633,0.013055353136461174,0.028272228541238086,0.0,0.0,0.0,0.0,0.002577470400993565,0.0,0.00816992156124849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02473078837000787,0.0,0.0
344211,0.0,0.0,1.0,0.0,0.003531212102240872,0.0031358529247030053,0.04652172488581645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01382286830938162,0.0,0.0,0.0,0.0,0.0,0.01243736465835469,0.0,0.002801317718627119,0.00871515905936205,0.0,0.0034255278210814414,0.03902250138380926,0.002358044043292351,0.012031289530611331,0.0,0.0,0.0031427895692278853,0.0071272485729859765,0.013195710232017807,0.06542116118210585,0.00612539501470639,0.0,0.0,0.0,0.0,0.0,0.0
255440,0.18778626556296454,0.02703251065659961,0.0,0.9999999999999998,0.0,0.06514255185656363,0.0,0.0,0.018893405089908555,0.003274698402636663,0.016714339346854044,0.01764274168555867,0.0,0.0,0.0,0.017824655222994333,0.018441337289932986,0.0,0.0,0.0,0.0,0.05388312840052673,0.0,0.0,0.0031232290334226322,0.04638190336843937,0.0,0.0,0.005672329758455902,0.0,0.0,0.0030523362543144823,0.0,0.02902537437484227,0.0,0.0054709594060797645,0.0,0.0,0.0,0.0,0.0,0.0,0.19781778927745647,0.0,0.0
1271321,0.039280834636761144,0.0,0.003531212102240872,0.0,1.0,0.003304352176314418,0.008353249197176438,0.010455307387602813,0.00971303863919922,0.0,0.0,0.024594321093162383,0.011480079430000116,0.021040399344444235,0.02470783762033274,0.0,0.0,0.0654584750134678,0.09871239543274116,0.0,0.011158813035879607,0.011081675959365192,0.021055126296775847,0.011920181841082593,0.0,0.015687323477886525,0.0031814073535789754,0.11067338496209803,0.0969256382865662,0.0,0.012741257031368766,0.0,0.0,0.011938794311657668,0.056820330786403035,0.01125041036316453,0.0027567962544635034,0.03729171615879841,0.0,0.0,0.008884777779823971,0.020984635699457486,0.0,0.009100087130939469,0.0
255430,0.021781627283453387,0.003653608000600714,0.0031358529247030053,0.06514255185656363,0.003304352176314418,1.0,0.03006269967055071,0.0,0.0,0.0,0.0037669680359738054,0.0,0.0,0.0,0.0,0.0,0.009558480022878554,0.0,0.0,0.013219215600999189,0.0,0.015355059167668729,0.0,0.0,0.0,0.015838786567836674,0.0028252127783718623,0.0,0.05071483502137716,0.0,0.002206553370542009,0.0,0.05504166957825847,0.008271352353125101,0.002940883541429378,0.007830681665749462,0.06445562084457239,0.0026881131314740437,0.0,0.02387216755863529,0.0,0.0,0.007154172809510275,0.01266796199475274,0.0
345288,0.0,0.0,0.04652172488581645,0.0,0.008353249197176438,0.03006269967055071,0.9999999999999999,0.056869670748521964,0.0,0.02095734290139563,0.011997073818445187,0.07298743198657598,0.0,0.04915703603386866,0.11029479097124012,0.02383066783494497,0.0,0.0,0.01245241503048649,0.0038421744201570136,0.0,0.0244514655502636,0.0,0.0033634495156360396,0.04902775261176863,0.0027890784282124746,0.003005986297509193,0.004452443489552737,0.017488621533879534,0.009713001858087437,0.02532646165950552,0.07187234037098515,0.0612042833149401,0.026342677668396916,0.02035049427386741,0.09081626102231508,0.002604788021445756,0.0028601142190862396,0.021481710216262377,0.0,0.0,0.0,0.0,0.0,0.0
251097,0.0,0.0,0.0,0.0,0.010455307387602813,0.0,0.056869670748521964,1.0,0.0016891152024486693,0.005171463605039134,0.0,0.0,0.001996406831151053,0.0,0.021416410441407567,0.09726742365636168,0.0,0.03258606081446331,0.01716626629309014,0.0332607047189178,0.001940538017023741,0.0019271237381916656,0.003661525011733394,0.006306648971166553,0.0,0.0,0.01790222778096074,0.025670245160937244,0.01622783125894429,0.0,0.00407602326777016,0.0,0.0,0.0020761781889082676,0.10869291689661949,0.0019564669599393216,0.0,0.0,0.0,0.0,0.022173448733735397,0.0,0.021014688574556406,0.0015825218129415987,0.0
240208,0.0,0.0,0.0,0.018893405089908555,0.00971303863919922,0.0,0.0,0.0016891152024486693,1.0,0.025653226146872453,0.06845738473378278,0.0962623999640301,0.001854673035584222,0.049773809239193174,0.02304582347294175,0.12223968357262498,0.04700598660676128,0.010575194126330277,0.015947556739773383,0.0617987588743512,0.0018027705969253392,0.013741524670404303,0.0374624488430326,0.0013506790244467862,0.0,0.05435450112049218,0.0,0.01787992357523553,0.03271994637024687,0.0,0.0,0.0,0.0,0.0019287810700467903,0.008644634090773309,0.01883539229772808,0.0,0.0,0.0,0.0,0.0014353870873345693,0.0,0.01825488137412433,0.0014701715546597265,0.0
