pid,252268,359108,630414,254068,375784,1111837,1269503,1269804,252203,252242,252200,252304,365510,252253,254080,342226,252259,365591,365590,372650,365663,382994,479822,854656,254084,351482,254100,254100,320256,320231,343888,320198,254074,254177,254122,365515,372254,377554,365508,365660,466884,466883,366232,481312,254134,997081,252342,252272,365595,320272,252300,252219,252337,252309,252238,252321,250993,375280,377370,365592,320266,370855,365609,365526,365619,419255,373450,365605,373693,365593,365602,352823,370868,365521,365624,365599,365662,365623,370864,375278,377697,379338,466866,375281,373553,373692,377364,370859,365621,370861,375279,372422,382767,377296,365525,370858,375266,377555,252329,368899,872697,806095,1199388,590858,864081,1197173,1097398,1104466,997365,997175,727385,769182,855519,997212
252268,0.9999999999999999,0.011042646295092131,0.0,0.030345368572468556,0.017507975155188087,0.0061231361352451765,0.0027483943256167084,0.0,0.03055270012635116,0.022193281488788137,0.006967557142688685,0.02319677863422339,0.019863388425784268,0.010120218935475907,0.04768703917286875,0.017008903318643347,0.0023703699916483682,0.003428714313121659,0.06097893998077709,0.0,0.050185844441426694,0.0025390518200487325,0.01872779159201661,0.07909924471848415,0.0,0.0,0.002788971834720911,0.002788971834720911,0.015153112982035753,0.002964024538499171,0.08498153076810389,0.0030791930195629884,0.05231262871592216,0.0032342188714593687,0.010578180452202565,0.02077024106466949,0.0,0.0,0.03587705302900316,0.05527816177023922,0.003265982564983216,0.003201475964872619,0.016925436571779435,0.002910278178376084,0.0,0.0,0.003434956672231044,0.0384198090768693,0.01873434267583918,0.0,0.0032283988372376624,0.04788156436039749,0.07552965841559837,0.027804847822874255,0.0,0.0,0.0,0.00581745310703985,0.0,0.022251752997447718,0.02768796149300891,0.0,0.01514776577100284,0.021198993640299195,0.04144778089112867,0.014258447294714666,0.01695311894998968,0.04128293355959801,0.04595242424107371,0.0,0.0025837595283837405,0.0035578710497015578,0.009063110914700377,0.038892587563813474,0.014103442043596868,0.0,0.09617208197102853,0.07823960877436159,0.01022008680959196,0.0456174778830457,0.03714216454873782,0.019151246350584603,0.002886729762177925,0.023088501366927937,0.0037008267375620713,0.009784625423768295,0.0,0.01620426526182712,0.0,0.002906429575524132,0.0,0.02460787668559644,0.0,0.0027292326872858574,0.0032880533702011904,0.011891484782243212,0.0,0.0,0.0,0.0,0.0,0.011648953134512271,0.0044659118286923555,0.002803215455919809,0.007112453036361275,0.0,0.0,0.0,0.0,0.0,0.027507598406922858,0.0,0.0,0.04595281539048282
359108,0.011042646295092131,1.0,0.1474805109607255,0.031137690693212886,0.0,0.00628301213730123,0.0,0.0,0.08017343658378742,0.019712268059535267,0.0071494811037873494,0.0283888864190045,0.025886823517088493,0.018772057192696055,0.005034071912392603,0.005723856396207387,0.0,0.04626374708864528,0.10950797749676366,0.0,0.022090229456501142,0.0,0.015500072778520098,0.011883967932590209,0.0,0.03600764239854045,0.0,0.0,0.015801062726183226,0.0,0.015517110833431512,0.0,0.0,0.03272956060947506,0.024269495806270035,0.0,0.0032178710624037174,0.0,0.0296086541918103,0.059604886054677675,0.0,0.0,0.0,0.02427777743183424,0.0,0.0,0.0,0.06491217602788422,0.029008112075312956,0.004275755180434746,0.0,0.037408667978069444,0.0,0.003813895409729881,0.0,0.04349057124818742,0.0,0.0,0.040006387526914364,0.09669365157212415,0.0,0.049943142170842204,0.0,0.022625667405502085,0.06206523905514659,0.0,0.08538078166974816,0.06329907785131422,0.018430383190497987,0.030718985234620428,0.0,0.0,0.0,0.05824553132422911,0.011368831770111429,0.029191353001806572,0.022802372885680315,0.0,0.0,0.005727854012252775,0.0,0.0,0.03895073296703853,0.0,0.0,0.010040103459829542,0.00444708924590457,0.0,0.06379377541248064,0.0,0.0,0.0,0.0,0.0,0.08873160936786284,0.09973990099252442,0.0,0.0,0.024383969704447905,0.0,0.0,0.0,0.012805607591437621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009858800340200303,0.0218193452560034
630414,0.0,0.1474805109607255,1.0000000000000002,0.21075477749824356,0.003743273829229022,0.08079541523039696,0.0,0.0,0.01562915385088305,0.007211793121684206,0.011867067410628257,0.00563677901836841,0.012385298314310941,0.02463445251348301,0.0,0.0,0.0,0.009845969910369297,0.015158291651428396,0.0040666575174897,0.10898589212837978,0.0,0.0023875915397566618,0.0,0.0,0.05268041396737028,0.0,0.0,0.03362822900094095,0.052622795626601375,0.0,0.0,0.05560845311750265,0.006965589456535654,0.1281411151199846,0.018680753006899274,0.0,0.07204735823475227,0.006301390107906856,0.012685265494834605,0.007864177058010171,0.0,0.0,0.05166859174343682,0.0,0.0,0.0,0.03176182404881614,0.21197352577272247,0.01792108069104134,0.0,0.0,0.0,0.0,0.0320266794036128,0.013327324643673906,0.0609692414191395,0.00241761912781312,0.02905707064227136,0.013099651581511492,0.0,0.0,0.0,0.1294338579695068,0.06692538864809283,0.0,0.012035345095355008,0.017989900128766955,0.0069794246398634865,0.14160653704264248,0.0,0.10287788549471541,0.010152644628255608,0.01508979656385196,0.0,0.00621257899296484,0.00485285977565211,0.0,0.0,0.0023768448610079354,0.0,0.0034554251984351583,0.008289595394109717,0.062115732658606176,0.0,0.0020831334267105545,0.09438618220630697,0.0,0.013576755725744086,0.0,0.002307668012248563,0.0022789420771451214,0.0,0.0,0.01888408983086983,0.01884140950870772,0.0,0.019477400432332558,0.0022007442297844247,0.002356142477514961,0.0,0.0,0.0036516323316004495,0.0,0.006344244865696859,0.0,0.03197286739280367,0.0,0.0,0.0,0.006086140640128547,0.0013818058807475806,0.0,0.0
254068,0.030345368572468556,0.031137690693212886,0.21075477749824356,1.0000000000000002,0.0,0.08486394338783107,0.0,0.0,0.04161213953707983,0.019384731506555307,0.028402911847112702,0.0021658107069156343,0.0,0.024711541517881058,0.0,0.015729248891725514,0.0,0.0,0.07271594175170978,0.0,0.2270675934216319,0.0,0.007807605832415533,0.0,0.011847509963777089,0.0,0.0,0.0,0.0,0.0,0.042641268663074154,0.0,0.0,0.0,0.029828005191478983,0.0,0.0,0.026470591179047417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018459349718435594,0.48713550132740335,0.0,0.0,0.0035091475373832336,0.0,0.0,0.008552621120147682,0.0016589651222836616,0.0,0.0017838214852498827,0.0,0.00856737129340342,0.0,0.0,0.0,0.01359315656680459,0.0,0.0,0.01732045021378961,0.0,0.020197165779985378,0.0670220434721454,0.0,0.0,0.0,0.001987623336099247,0.03124173147298503,0.0,0.0,0.005833421204928857,0.0,0.01749397091389297,0.0,0.0,0.0,0.001991506673057066,0.0,0.029127388642276503,0.0,0.0,0.00317121594904689,0.0,0.0017026949091011145,0.001681499701124842,0.0,0.0,0.003859525578608413,0.035399198618757156,0.0,0.001723616586613373,0.0016238020271539717,0.001738461416585036,0.0,0.0,0.013995892163467288,0.0,0.0018404612917849775,0.0,0.0,0.0,0.0,0.0,0.0,0.05743722713777146,0.0,0.059959909618552375
375784,0.017507975155188087,0.0,0.003743273829229022,0.0,1.0000000000000002,0.0,0.0,0.030865158021463238,0.0,0.004379931112599082,0.0,0.0,0.00752195085332716,0.0,0.0,0.019508128767686875,0.0,0.0,0.0,0.02129458581491494,0.023128277391181788,0.0,0.18125177784286411,0.0,0.0,0.00415307003130298,0.011083175640374462,0.011083175640374462,0.0,0.023557645260948654,0.0,0.0,0.051439187664971686,0.012852555685771155,0.06883791476436864,0.0,0.0,0.0,0.0,0.0,0.007624110697952218,0.0,0.026560678476438195,0.0,0.011432187160927225,0.0109560838894013,0.0,0.014973755290293439,0.0,0.11608983192228886,0.0,0.0,0.011846356906308125,0.0,0.03344779308293189,0.0067285516974084705,0.0,0.0,0.0,0.0,0.03879695024332707,0.0,0.0,0.0,0.0,0.004069685183592515,0.0,0.004380495123625143,0.004106016739954874,0.0,0.0,0.02076373816473782,0.009842719200218009,0.0,0.0,0.0,0.053039548603313946,0.0,0.0,0.0,0.0,0.003349942915454776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03367136219127852,0.0,0.0,0.0,0.0,0.05687414603764078,0.0,0.0,0.0706396711280061,0.00936080386227095,0.0,0.009519961669768075,0.00881183590190522,0.04655493305941218,0.005900351635188959,0.0,0.03643488096936273,0.0
1111837,0.0061231361352451765,0.00628301213730123,0.08079541523039696,0.08486394338783107,0.0,1.0,0.0,0.0,0.024051551097375744,0.027890078020674253,0.03478910908157624,0.003059144804572742,0.005342318346152142,0.027037039979000206,0.06699330608365577,0.003173872547937049,0.04556757077976639,0.0,0.014672736944518093,0.0,0.10962328681652467,0.0,0.11211811802875776,0.0,0.04311806272064308,0.0,0.0,0.0,0.0,0.0,0.022289917742609352,0.0,0.09161770936870867,0.0,0.006018741739585603,0.0129791474150485,0.028227529094335704,0.035545161482762315,0.015864307418448922,0.0,0.0,0.0,0.0,0.0,0.18888857122460417,0.0,0.03878968419532449,0.0026073296067209463,0.0818867397842496,0.09483607588669331,0.09851926820000945,0.0,0.017492055625722848,0.0,0.0520683975848289,0.024042752940103485,0.05391626566766646,0.0025195961084977583,0.026403262938359536,0.04773118720147228,0.0,0.0,0.0,0.09267183167072877,0.0,0.10269445812280331,0.0034949476500671394,0.0,0.06285038319707813,0.002467781072575455,0.0,0.0,0.016052031399953613,0.002807460311586873,0.006304005649264696,0.0,0.011207406741527086,0.0,0.022168372543087875,0.022787181422000695,0.0,0.0,0.0,0.00281294541240431,0.02371467814471727,0.083988448823436,0.12273732464365811,0.0,0.008958501094973955,0.010940408291215942,0.03581226467066137,0.0023750695562458745,0.0399502388408515,0.0,0.0,0.009404450848911745,0.10306167138697375,0.04081395557631212,0.0022935732652725584,0.0024555263271692027,0.0,0.0,0.022875031683158423,0.0,0.002599598192401294,0.0,0.022214337881333444,0.0,0.0,0.0,0.0,0.0014400914849562049,0.0,0.012098804744276213
1269503,0.0027483943256167084,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.006555739004058387,0.037079836600147055,0.0,0.09049097476084753,0.0,0.023984876608906264,0.0,0.0,0.001109023152338093,0.0016041898814963592,0.016464792742177638,0.0,0.0,0.017794482920313433,0.0,0.0,0.0,0.0,0.0013048740689521753,0.0013048740689521753,0.007089675108224847,0.0013867758404281414,0.0012873465962448727,0.0014406596275033246,0.0,0.0076641715625006025,0.0,0.0,0.0,0.0,0.0013689020438463206,0.022554337616176354,0.001528052705890081,0.0014978720533956075,0.014356799129223018,0.010878892456585163,0.0,0.0,0.012840189816865745,0.0,0.0,0.0,0.0015104684366123529,0.011175237025442203,0.0,0.0,0.0,0.008829888759604183,0.0,0.0,0.0,0.0,0.0077117342790649634,0.011338153990678062,0.0013007564906663866,0.004924554372929285,0.0,0.0,0.0015687213345596082,0.019315013806005525,0.0,0.018953766980447647,0.0012088615478375473,0.04279333070712934,0.06039508305308536,0.005289590696635755,0.010678313015942327,0.0,0.0,0.0011625797318638323,0.0013776996944214843,0.0,0.0,0.0,0.04855188337870492,0.0,0.0017315029084949034,0.0,0.0,0.0013914793464888683,0.0,0.0013598289301894767,0.0,0.0,0.0,0.006467499071856229,0.0015383789562491887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013115382208518228,0.0,0.0,0.0,0.0,0.0,0.0,0.00505409075543343,0.0,0.0,0.0013576493144791808
1269804,0.0,0.0,0.0,0.0,0.030865158021463238,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08846848497016771,0.0,0.0,0.0,0.28201485486153277,0.03157232626189607,0.0,0.0,0.0,0.0,0.012554794877924417,0.007101422782366718,0.007101422782366718,0.0,0.0,0.0,0.0,0.0,0.008235133568224173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06300001392562471,0.1314378649342571,0.008746262427230674,0.0,0.0,0.0,0.0,0.0,0.10068117850316645,0.0,0.0,0.0,0.0,0.0,0.0,0.011729706280006295,0.0,0.0,0.0,0.0,0.0,0.1354490924681513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044881461744074105,0.010178157322558286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020987851889775023,0.0,0.0,0.0,0.0,0.010999086197534914,0.0,0.0,0.022903253503541547,0.0845946798508081,0.0,0.0,0.02307260113461114,0.0,0.061278692739816974,0.0,0.014275381238866819,0.009044481086697033,0.03450451203276657,0.0,0.1496365921744137,0.032480981588934865,0.20349223357025803,0.0,0.0,0.0,0.0
252203,0.03055270012635116,0.08017343658378742,0.01562915385088305,0.04161213953707983,0.0,0.024051551097375744,0.006555739004058387,0.0,1.0,0.036767652020841465,0.2295031195938382,0.16602086981206443,0.039169689825009416,0.1855098128924614,0.061093834556905216,0.14322767080087853,0.03841386161771287,0.0525599464492557,0.1349835920384849,0.0,0.028505235418886044,0.02156252084882248,0.018089145293588398,0.1295025920765206,0.017133731726393202,0.08854093356033382,0.0,0.0,0.024128543184388215,0.0,0.01993616663395414,0.0,0.006649923800750587,0.03718384396416282,0.01459375031407397,0.006822997807747272,0.022662754017936916,0.00355873185894598,0.04578928856174326,0.1377281863432806,0.0,0.0,0.0,0.0,0.0,0.0,0.01655725592793091,0.2956827927488909,0.03594002484312713,0.014103277381208834,0.05244232239057864,0.0,0.07317456067911432,0.0,0.014179855203400905,0.06278443776185233,0.07061430213626424,0.014385025474436763,0.05159184335943005,0.07767682860877051,0.0,0.0,0.09426109829462127,0.016065547297396322,0.13030888914628974,0.0,0.12818744073905247,0.0719136765073857,0.04654374112816877,0.06124801725644587,0.016456645821248592,0.0,0.0,0.0955914548771665,0.02249833404314073,0.03316410898616645,0.025905629638924527,0.0,0.05186960562168966,0.00723914115540513,0.0,0.0,0.0816772066664583,0.00360209097372011,0.13531427836212334,0.032527229206174485,0.016651455018634582,0.0,0.07247569923489333,0.0046698792163807745,0.01733949332146009,0.0030413731360674667,0.0,0.0,0.12028375518467271,0.3145146954609186,0.0,0.028481474500476764,0.0029370138218724083,0.003144401302572083,0.0,0.06034447056118187,0.022967408684693286,0.0,0.041211008014456554,0.0,0.0,0.0,0.0,0.0,0.0060289984890193275,0.08731484944540904,0.006567135757698931,0.015493011407181694
