pid,359067,250524,251783,284258,314376,314364,372735,372794,377302,1192707,427958,322420,251813,371383,481085,1056996,1221973,800980,1269598,251860,1111093,251789,267533,314361,251875,314373,251806,251717,45790,314359,360636,251779,33451,351480,359427,314374,339427,251793,359413,251751,251755,312911,251843,314390,359058,254487,379220,251704,251863,351484,375763,373551,373253,372221,479965,314831,251870,360525,370985,373220,377210,373464,377692,377142,382763,437804,479977,479978,373404,377536,480328,480361,372791,375208,382621,382762,479605,373004,314459,251824,359412,358821,251851,251872,356819,420502,683465,314422,765748,1014598,1271549,1316321,402484,1236576,1063269,997940,1042387,251832,322398,314458,254358,373793,371183,371706,375287,479601,377540,322427
359067,0.9999999999999998,0.05836554210066224,0.0169127255524682,0.03389880085465995,0.06365225628574447,0.0,0.07516044831148859,0.0,0.0,0.1560446280629731,0.018169867105630046,0.13611703550015852,0.03499279481694161,0.22646473940519385,0.0,0.0,0.07432827920307472,0.010016290236554301,0.0,0.0,0.20883138301048895,0.0,0.05181786977134678,0.033711943762824235,0.028570591238091886,0.0503297547054906,0.045987015155805444,0.0,0.03126920649414609,0.11734437763652862,0.023547698843708605,0.0,0.035011738280543575,0.0,0.0,0.0,0.0,0.034114384281837946,0.0,0.01188507546221545,0.05352598856628729,0.0,0.043391978681832956,0.0,0.16412380296052992,0.07747975959170546,0.06866364919220919,0.011613999458220055,0.03817799887379378,0.0,0.0,0.11841733957878672,0.011421404978619548,0.1493647911714138,0.0,0.0,0.02831549496764942,0.0,0.05296866132379674,0.0,0.053452441399022235,0.0,0.0,0.0,0.010566561297484296,0.0,0.0,0.0,0.03267624762282034,0.079661188711826,0.054952868209243555,0.032074511317329066,0.051556378352310146,0.03961565531512652,0.0,0.009280294838448711,0.0,0.1183908142775544,0.019943747367759383,0.061913290706606436,0.024446649011826412,0.0,0.0,0.0,0.08560573021204339,0.012414917941717367,0.0,0.0,0.04076710749566254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00952860083487697,0.0,0.05151947542255275,0.0,0.0,0.0,0.04259535819623588,0.0,0.0,0.0,0.0,0.0
250524,0.05836554210066224,1.0000000000000002,0.024286118214607563,0.009235528565158725,0.027644860806388914,0.06511734051715948,0.028897171241474885,0.009488106731666515,0.22846722171160508,0.04516047687049836,0.0016902478542399461,0.06434618875442094,0.0027469878643123146,0.04037064933876605,0.005792733119997286,0.004841165397697715,0.02166958352929806,0.02959823646783898,0.0,0.014779543147360477,0.06808332556558784,0.00823739939678538,0.03446843741166618,0.004145191113750172,0.002276738448229848,0.041753790921491285,0.07710117403405661,0.0,0.008524608093626353,0.04601367974638101,0.05604182862155536,0.041017131370001396,0.0,0.033657682024610794,0.0,0.0,0.005357350496784725,0.049620712043643066,0.0,0.0019799396920774284,0.00749914822097623,0.0016217001974351962,0.014457375753830323,0.0,0.10552473888288383,0.011647742963772625,0.002318167277995166,0.0,0.0017689149072695524,0.0,0.0,0.0444125865561707,0.0019026966322891372,0.007986077332049653,0.0,0.0,0.03454798686825005,0.0,0.036275344491277214,0.013819655242591754,0.014123389931811852,0.0021280726989410096,0.0,0.028068881034594255,0.014026626224899162,0.013179421927633248,0.0,0.0,0.006232913786942513,0.0017516763915223716,0.021075747415761195,0.0,0.01971005933111617,0.010165213812600559,0.0,0.005855271481252894,0.0,0.0022446873750892778,0.005029784694085204,0.015058675065789678,0.0,0.04406195219368835,0.0,0.2048527494444677,0.026733136739743375,0.0012543184323337312,0.0013602739010396656,0.001483948760119764,0.0,0.0,0.0,0.0,0.0015798835027137602,0.0,0.007030579108247995,0.008220653617301262,0.0015873735983345863,0.06944109030264939,0.0,0.002238118299684654,0.0017400455016121372,0.007594178419814535,0.027313766611872365,0.0,0.026466845006162365,0.0068520764628269976,0.007724711257863053,0.05549114766192895
251783,0.0169127255524682,0.024286118214607563,1.0,0.02676310595574563,0.037331281282002596,0.03920478261028551,0.004652501213877726,0.05770403083817871,0.0,0.0,0.002197017402101668,0.008155081754546007,0.017720676962726667,0.010241559310326416,0.0,0.028166478395340096,0.09806069421662608,0.020320636159358533,0.03186454047629489,0.015051028190890646,0.0,0.0,0.01899072764989969,0.0,0.002959349410352713,0.041203868459948154,0.03566286020395758,0.0,0.014421119935544142,0.008990569075764994,0.11641554927955271,0.026287766246286898,0.015586222955342099,0.0,0.0,0.015706007139935946,0.0,0.017007205529629327,0.0034531822469466467,0.0025735645501304156,0.0023100388561783742,0.057486515073838576,0.0,0.0,0.0,0.015139965373967536,0.003013199418039331,0.0,0.009172485140747848,0.024129068922831596,0.0,0.03752163994842945,0.0024731625019214763,0.0027408254073378966,0.0,0.012911148175207233,0.027502756975617524,0.0,0.03962669293723968,0.0027962072607603423,0.036809518481167626,0.010811448879780928,0.030886418348706358,0.04222294540182851,0.005707903746327837,0.01713087181386835,0.0,0.0,0.003384614386495659,0.025159266156731162,0.03610676430063869,0.028580316607251983,0.04547359392504044,0.0026071010323363486,0.0,0.0020095318609393044,0.0,0.037847271116289896,0.05080127779686863,0.011535322021438069,0.0,0.012899087964511386,0.0,0.0,0.0023254450518414745,0.001630387766327485,0.001768110768318488,0.013486552464853594,0.0033890254793955054,0.0,0.0,0.0,0.039358562974609705,0.0,0.0778794182663234,0.030595863755200667,0.0020632994211053426,0.003129925397950802,0.0,0.02624333795770383,0.024992212095657176,0.0023885519262821504,0.017751485503352777,0.035611062582129815,0.034402125647669465,0.0,0.00793607626220634,0.0360642425221929
284258,0.03389880085465995,0.009235528565158725,0.02676310595574563,1.0,0.07391558758038579,0.030697625740214396,0.011893086954520252,0.01997120319028721,0.0,0.021447848697846925,0.0016054826145239834,0.021538612070086033,0.0,0.01168896278489607,0.0,0.0,0.07376893730063458,0.0015849374693903183,0.0,0.004263061115292438,0.05271150362217177,0.0,0.05755570289932174,0.017388739341539824,0.006093118390227685,0.005153796672318156,0.0,0.003884299302898321,0.007537922591602499,0.022440934585387838,0.0,0.0,0.0,0.0,0.04294567697298739,0.0,0.0,0.019572761653002962,0.006137161121208338,0.0018806465249829726,0.05486479941738219,0.0,0.006866172131557733,0.002937605131676283,0.025970290275899918,0.011063613410229678,0.002201912135574458,0.0,0.0016802045469660521,0.0,0.01576331450028525,0.03155521743953626,0.0018072771731026218,0.002002873321220503,0.0,0.0,0.01866219986222601,0.039558338363717076,0.00838154786381385,0.0,0.0069540178300139645,0.0,0.016968653765416505,0.0,0.0016720101482156813,0.0,0.0,0.0,0.0024733256774336107,0.0,0.008695520778485379,0.0,0.008158073888317206,0.0,0.0,0.0014684765186583552,0.0,0.0021321172197954572,0.0031558183455844403,0.012259754872373343,0.0,0.0,0.0,0.0,0.032077605226551835,0.0011914148751245256,0.0,0.0,0.0,0.0,0.0,0.013700802188576344,0.0,0.0,0.0,0.0,0.0015077674605459205,0.004044797262276329,0.003805873926545096,0.007518979652619358,0.0,0.0,0.0,0.0,0.028917852042731444,0.0,0.0,0.0
314376,0.06365225628574447,0.027644860806388914,0.037331281282002596,0.07391558758038579,1.0000000000000004,0.1632115369395643,0.016365255086370847,0.08321687142610278,0.0,0.06299199672859002,0.004418387357948724,0.09903080367405076,0.0035903777134430547,0.03795566442747208,0.0,0.021263952448875766,0.03236812117586529,0.004361845849056257,0.03498635129619928,0.00331710395174456,0.041739396951339325,0.00982616882107275,0.013797981753816326,0.0,0.02782354706499307,0.014183566895341532,0.019859446979774174,0.0,0.015549959049258181,0.05214142236730673,0.0033317365138252246,0.0,0.0,0.0439913816137545,0.0,0.0,0.0,0.0,0.0,0.0051756554419112545,0.004645683037715212,0.002119600280147269,0.009448064983428487,0.0,0.10225974413850354,0.03044774772567961,0.016830507047280965,0.0,0.004624026733097873,0.0,0.0,0.029018493490606156,0.004973738452043913,0.005512031137551285,0.0,0.0,0.005091282829578966,0.0,0.036436668874787755,0.002811704358674945,0.019137886756994668,0.00278144104316135,0.0,0.0,0.004601475241404913,0.0,0.0,0.0,0.0068067450911031835,0.002289482221233153,0.027005000212708796,0.0,0.053091187218538276,0.00262155006854992,0.034723648666586844,0.004041338116519171,0.0,0.005867718332410694,0.010916550375317274,0.023198505820042178,0.0,0.002613477918983357,0.0,0.0,0.020977918721641155,0.003278847353873743,0.0017779099652825373,0.0019395559133856086,0.005586076337660763,0.0,0.0,0.0,0.002064944877140863,0.0,0.031981356895662415,0.01728168320084387,0.04516789005315032,0.0031472720235168395,0.0,0.002925273230229036,0.002274280374707461,0.002401789722920173,0.0,0.024316081796632253,0.0513717115561087,0.0,0.002719900363618963,0.06484305367749275
314364,0.0,0.06511734051715948,0.03920478261028551,0.030697625740214396,0.1632115369395643,0.9999999999999998,0.0,0.020638554550754803,0.038354047887088676,0.0,0.006358376614355819,0.07278745398321053,0.030512781267940155,0.05942041113913685,0.014561795820915893,0.009587050581140538,0.0,0.10531438097222891,0.0,0.03436022369485913,0.0,0.0,0.04858411541406812,0.0,0.0,0.15046488790723905,0.2474590561888513,0.0,0.00259266634661527,0.04244913884066333,0.15974308870912993,0.124684255914193,0.01194852203547562,0.0,0.0,0.0,0.013467329231162308,0.09867395327969519,0.0,0.016147682152992823,0.0,0.0020383182401644447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008670179714361194,0.0,0.014774776539140931,0.008183317205366844,0.0,0.12292623767702784,0.0,0.07805684661197829,0.03990987045490733,0.017099443817220266,0.002674778855862336,0.03550872037904578,0.09448092420129457,0.030835170713653562,0.0,0.03372982641645139,0.01964558373212251,0.009122602464526472,0.0022016855799563795,0.038385273258616535,0.0,0.07733689913800315,0.04510949587818832,0.0,0.010832643376033159,0.013559390119931203,0.0,0.0021459684803834616,0.015545664156269222,0.04224700126416677,0.022961415975695513,0.0,0.0,0.0,0.0,0.0017097310023726454,0.001865178181519212,0.0,0.0,0.0,0.0,0.001985758752455868,0.0,0.015292934043911985,0.018626352573884356,0.03944545401197938,0.003026581017364233,0.0,0.002813095392790912,0.0021870666910329705,0.0023096863343156147,0.10299218458619962,0.0,0.0024412441835008174,0.0,0.024419572975034096,0.33395373381332405
372735,0.07516044831148859,0.028897171241474885,0.004652501213877726,0.011893086954520252,0.016365255086370847,0.0,0.9999999999999999,0.0,0.024694026790423027,0.07483982799730858,0.0,0.06066116898044912,0.0,0.040787305832513686,0.0,0.0,0.0,0.0,0.015041639476134995,0.013242747516485638,0.15666473184729868,0.08877602447157405,0.0390463960112801,0.04386858566214726,0.0,0.03999328385969898,0.010503166340958098,0.013354247195433579,0.0071390571971132475,0.09042535184531884,0.04090608292182945,0.012861469787085297,0.030071570646695266,0.0,0.0,0.017407891003102683,0.010405032286828472,0.010233392551526421,0.0029350763184433407,0.0,0.012691695588788982,0.0,0.03498032908584469,0.0,0.09859223453895999,0.0,0.0,0.0,0.00584197659413989,0.1081199748857142,0.0,0.0749801759027599,0.010300401598128903,0.04534812489039156,0.0,0.0,0.0032161530243381784,0.0,0.014945343659132767,0.0,0.0040297880667297375,0.0068382378173313125,0.0,0.013272742618523705,0.0029067425655638734,0.004078574012535831,0.0,0.0,0.0,0.0,0.01640666095686376,0.008090882590595613,0.11457936715382239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037494806113918585,0.01389388729196852,0.003036707681419353,0.0,0.0413372740136804,0.0,0.0,0.0,0.00638338829592067,0.0,0.003122596766921864,0.004073929107498416,0.0,0.0,0.00912908898044778,0.04761388621095826,0.0,0.015815457571963575,0.03288136261301525,0.0,0.0,0.006359855316360472,0.0040959280354588385,0.012963080468770209,0.0,0.05752267987253702,0.0,0.0
372794,0.0,0.009488106731666515,0.05770403083817871,0.01997120319028721,0.08321687142610278,0.020638554550754803,0.0,1.0,0.03501071989985103,0.0,0.0,0.023354108034546593,0.040392687172499664,0.0,0.01329244194056843,0.061914997646746024,0.0,0.0,0.0,0.008543190126368089,0.008988677818098197,0.020590233947960737,0.0,0.0,0.0,0.0,0.007488751772292821,0.0,0.0023666632404052983,0.007935884429536078,0.002924681014050349,0.0,0.0,0.0,0.0,0.0,0.0386934153114321,0.02909777901927858,0.0,0.0,0.0,0.0018606377398088906,0.018816658498833044,0.0701163576594006,0.008342323223535383,0.007226177035479157,0.0,0.0,0.0,0.02124722667734359,0.09110195434735928,0.05890291603335623,0.007082516888891586,0.013486857098306087,0.0,0.0,0.0,0.0,0.06407012487470613,0.05261729901654141,0.03236892147249276,0.002441617990161731,0.0,0.0,0.028147264353894513,0.0,0.01479814700782209,0.0,0.00832738386789011,0.0385191059598166,0.024656338707046123,0.0,0.16007762989071572,0.021024603911425018,0.0371896910980139,0.009888360261993242,0.01341721473734108,0.0,0.03642714822813792,0.014190546328631832,0.0,0.05474876140264297,0.0,0.009401411119584514,0.05327592939343227,0.0560282579805503,0.0015606934997938204,0.20222206047392166,0.0,0.017123033722081852,0.0,0.0,0.064164552633764,0.0,0.01395984673728633,0.017002690684433903,0.0,0.002762753505577598,0.0,0.03879542678169844,0.03826334440304303,0.002108350637338054,0.0,0.053913934560506416,0.10605784002808745,0.007308026440866075,0.01995560673962271,0.0
377302,0.0,0.22846722171160508,0.0,0.0,0.0,0.038354047887088676,0.024694026790423027,0.03501071989985103,1.0,0.02176024962248384,0.0,0.0,0.0,0.0041315177922597235,0.029256444959696083,0.014072623909175595,0.0,0.016815048551440854,0.0,0.0,0.0,0.030828634619853516,0.0,0.0,0.0,0.0,0.044739654546669026,0.0,0.0,0.06939646431451967,0.0,0.0,0.05040196460757142,0.0,0.002900806839266196,0.0,0.07006985965839276,0.0,0.0,0.0,0.0,0.0,0.012411028193110771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06845748296763257,0.03923990445558312,0.02968434950779292,0.0,0.0,0.0,0.0,0.0,0.05893189265611287,0.0343548929700935,0.0,0.0034841331825271895,0.0,0.06195166351055848,0.0,0.0,0.0,0.018328434224386736,0.0,0.04832823334469729,0.0,0.0,0.041209766619600116,0.0034542460443176713,0.03734359894578987,0.0031635815371090716,0.0,0.016740483370912683,0.0312331578703048,0.0,0.041082875508975415,0.0,0.17243625374566107,0.0,0.0,0.0,0.0,0.0,0.0,0.04701209144849162,0.0,0.0,0.0,0.1097115768223983,0.03332652153461088,0.0,0.0,0.0038697073136125075,0.0,0.0,0.0,0.0,0.0,0.0,0.0037357615433843906,0.028503863816545325,0.00363714291764573
