pid,41714,42421,209199,226097,251396,251407,251410,251420,251543,251547,251562,251568,251584,251587,251588,251599,251611,251617,251633,251716,251759,251809,251818,251869,253852,253939,253944,253956,253960,253962,253966,253971,253978,253986,254064,254065,254076,254087,254089,265125,315026,316409,316410,316937,318075,318182,318187,341386,351299,351432,351654,356776,357627,358679,361294,363284,363675,365851,365894,366183,366786,367636,368963,370663,370837,371266,371807,372414,372621,372717,372718,372719,372720,372721,372760,372790,373013,373079,373087,373247,373249,373494,373617,373618,373819,375124,375245,375248,375251,375398,375685,377293,377324,377597,377763,382577,382579,382751,382843,382996,384762,386836,388664,389289,401800,401855,401940,403239,404072,404890,405500,408057,409008,409075,409206,409838,431755,439153,441828,479804,479926,480021,480067,480322,482865,630748,690868,690987,691200,775552,785143,806175,821512,839245,846972,859623,859965,863939,872637,996582,1056411,1063569,1064525,1066227,1067060,1075416,1137292,1148358,1177613,1217398,1239383,1280893
41714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10321992098468291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013309799102850756,0.0,0.0,0.0,0.06812203258012398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13551239102121374,0.0,0.0390685680104078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052202473861712506,0.0,0.0,0.0,0.0,0.0,0.0,0.03566742481587588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13853147473065575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041843625615893935,0.0,0.0,0.0,0.0,0.0,0.05283591621936538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09188166234792734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42421,0.0,0.9999999999999999,0.0,0.0,0.307128224280654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06511253691442505,0.0,0.3016531320597015,0.047228880262942204,0.3018008375966233,0.0,0.0,0.30355828690951,0.0,0.022839600301557704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5835639495670113,0.01641008395467929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05298290908244586,0.0,0.0,0.0,0.0,0.0,0.0,0.04532708485125755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209199,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04315171765966582,0.0,0.0,0.0,0.02392359264626069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09227261453883381,0.0,0.0,0.0,0.016521598034445778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00985286640505904,0.0,0.0,0.0,0.14889480605620128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09432443077128722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16511145801582552,0.2041171117874037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226097,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012385566102530348,0.0,0.0,0.0,0.0,0.0,0.12614990270947762,0.0,0.0,0.0,0.0,0.0,0.427239546199635,0.0,0.0,0.0,0.0,0.09650219771699109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21251079662846178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1253963354739609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251396,0.0,0.307128224280654,0.0,0.0,0.9999999999999998,0.0,0.025644537889173983,0.0,0.0,0.0,0.0,0.015469431024553814,0.0,0.0,0.4466617445160725,0.012976494213511557,0.0,0.4617995810684937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4566224063269666,0.0,0.6951364717959558,0.0,0.0,0.4619719837494156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000466441867568,0.0,0.0,0.0,0.5878561592733378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022836411010011024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05975396631484657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007537699128893311,0.0,0.0,0.0,0.02798109116753977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046496061116666466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251407,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.03058778379697806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08388685600054821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024531335150641053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251410,0.0,0.0,0.0,0.0,0.025644537889173983,0.0,1.0,0.0,0.0,0.17173683952470076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01086635888494662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035762500723172572,0.0,0.0,0.0,0.010801633488401886,0.0,0.0,0.022988795329895284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02790667647454601,0.0,0.0,0.0,0.0,0.0,0.0,0.027038989426890758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1627511014830529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25651310420700074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019043280543467104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14131584331288136,0.012867581486549309,0.0,0.0,0.015275430970556662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035741314551433166,0.0,0.0,0.18848365729479868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14818098475783617,0.0,0.029246440419928348,0.0,0.0,0.0,0.0,0.0,0.0,0.08458024406405178,0.0,0.0,0.0,0.0,0.0,0.0,0.04651158730529163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.09932099480543476,0.0,0.0,0.08169938171757037,0.058580171393546286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14774021146097294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029687252611867124,0.0833655929602834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2139742657334687,0.0
